customer_id,signup_date,city,state,age_group,gender,customer_segment,preferred_device
CUS03620,2026-01-31,Philadelphia,PA,18-25,Male,Regular,Mobile App
CUS03621,2024-01-23,Austin,TX,36-45,Female,New,Mobile App
CUS03622,2025-05-12,San Jose,CA,26-35,Female,Regular,Mobile App
CUS03623,2024-06-09,San Diego,CA,36-45,Male,Regular,Mobile App
CUS03624,2024-01-15,Austin,TX,26-35,Male,Regular,Mobile App
CUS03625,2024-11-22,Phoenix,AZ,36-45,Male,New,Mobile App
CUS03626,2025-09-14,Houston,TX,36-45,Male,Regular,Mobile App
CUS03627,2026-01-28,Seattle,WA,36-45,Male,Premium,Mobile App
CUS03628,2025-09-29,Boston,MA,26-35,Female,Premium,Mobile App
CUS03629,2026-01-29,New York,NY,26-35,Female,Premium,Mobile App
CUS03630,2025-12-19,San Jose,CA,46-55,Male,Regular,Mobile App
CUS03631,2025-12-26,New York,NY,46-55,Male,New,Mobile App
CUS03632,2024-12-30,Austin,TX,26-35,Female,Premium,Mobile App
CUS03633,2024-05-07,San Diego,CA,26-35,Male,Premium,Web
CUS03634,2024-12-17,New York,NY,46-55,Male,Regular,Mobile App
CUS03635,2025-08-21,San Jose,CA,36-45,Male,Premium,Web
CUS03636,2025-07-18,San Diego,CA,56+,Male,Premium,Mobile App
CUS03637,2025-05-19,Boston,MA,36-45,Male,Premium,Mobile App
CUS03638,2024-12-12,Phoenix,AZ,36-45,Male,New,Web
CUS03639,2024-06-05,Austin,TX,26-35,Female,Premium,Mobile App
CUS03640,2025-06-09,San Diego,CA,36-45,Female,Regular,Web
CUS03641,2025-02-26,Austin,TX,46-55,Female,Regular,Mobile App
CUS03642,2024-07-19,Boston,MA,26-35,Female,Regular,Mobile App
CUS03643,2025-12-15,Philadelphia,PA,36-45,Other,Regular,Web
CUS03644,2024-03-07,Phoenix,AZ,26-35,Male,Regular,Web
CUS03645,2024-03-29,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS03646,2024-05-18,Los Angeles,CA,36-45,Female,Regular,Mobile App
CUS03647,2024-01-23,Seattle,WA,46-55,Male,Regular,Mobile App
CUS03648,2024-08-11,Seattle,WA,26-35,Female,Regular,Mobile App
CUS03649,2026-03-24,Los Angeles,CA,18-25,Male,Premium,Mobile App
CUS03650,2024-03-29,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS03651,2024-03-13,Los Angeles,CA,18-25,Female,Regular,Mobile App
CUS03652,2025-12-21,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS03653,2024-12-08,Houston,TX,18-25,Female,Regular,Mobile App
CUS03654,2024-01-23,Chicago,IL,46-55,Female,Regular,Mobile App
CUS03655,2025-05-27,San Jose,CA,36-45,Female,Regular,Mobile App
CUS03656,2024-07-17,Boston,MA,26-35,Male,Regular,Mobile App
CUS03657,2024-04-12,San Jose,CA,36-45,Male,Regular,Mobile App
CUS03658,2024-11-02,Philadelphia,PA,46-55,Male,Regular,Mobile App
CUS03659,2024-10-04,Chicago,IL,18-25,Male,Regular,Mobile App
CUS03660,2024-08-23,Austin,TX,36-45,Male,New,Mobile App
CUS03661,2024-05-09,Chicago,IL,26-35,Male,Premium,Mobile App
CUS03662,2026-02-09,Austin,TX,18-25,Female,New,Mobile App
CUS03663,2024-11-01,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS03664,2024-08-26,Houston,TX,36-45,Male,Regular,Web
CUS03665,2024-06-10,Boston,MA,46-55,Female,Regular,Web
CUS03666,2025-06-20,Boston,MA,46-55,Female,Regular,Mobile App
CUS03667,2025-01-16,Chicago,IL,56+,Male,Regular,Web
CUS03668,2026-03-09,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS03669,2025-07-21,Phoenix,AZ,36-45,Female,Premium,Mobile App
CUS03670,2024-05-21,Phoenix,AZ,18-25,Male,Premium,Mobile App
CUS03671,2024-09-28,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS03672,2025-11-08,Los Angeles,CA,26-35,Male,New,Mobile App
CUS03673,2025-08-27,New York,NY,26-35,Male,Regular,Mobile App
CUS03674,2026-03-19,Dallas,TX,56+,Female,Regular,Web
CUS03675,2024-03-18,Phoenix,AZ,46-55,Male,Premium,Mobile App
CUS03676,2024-05-15,Seattle,WA,18-25,Female,Regular,Web
CUS03677,2024-09-08,Dallas,TX,26-35,Female,Regular,Mobile App
CUS03678,2024-03-20,San Jose,CA,36-45,Male,Regular,Mobile App
CUS03679,2025-03-05,Dallas,TX,36-45,Male,Premium,Mobile App
CUS03680,2025-02-06,Austin,TX,36-45,Female,Regular,Mobile App
CUS03681,2024-12-04,New York,NY,26-35,Female,New,Mobile App
CUS03682,2024-04-18,Chicago,IL,26-35,Male,Regular,Web
CUS03683,2024-09-05,Boston,MA,36-45,Female,Regular,Web
CUS03684,2024-02-23,San Jose,CA,56+,Female,Regular,Web
CUS03685,2025-01-19,San Jose,CA,26-35,Female,Premium,Mobile App
CUS03686,2025-01-28,Austin,TX,26-35,Female,New,Mobile App
CUS03687,2025-01-26,Houston,TX,36-45,Female,Regular,Web
CUS03688,2024-05-10,Los Angeles,CA,36-45,Male,New,Web
CUS03689,2025-08-31,San Diego,CA,18-25,Female,Regular,Web
CUS03690,2024-07-26,Dallas,TX,26-35,Female,Regular,Mobile App
CUS03691,2024-08-31,New York,NY,18-25,Male,Regular,Mobile App
CUS03692,2024-07-12,Los Angeles,CA,26-35,Female,New,Mobile App
CUS03693,2024-05-01,Philadelphia,PA,56+,Male,New,Mobile App
CUS03694,2025-09-15,Phoenix,AZ,18-25,Female,New,Web
CUS03695,2024-10-04,Seattle,WA,46-55,Female,New,Web
CUS03696,2025-12-16,San Diego,CA,26-35,Male,Regular,Mobile App
CUS03697,2025-08-27,Dallas,TX,46-55,Male,Regular,Mobile App
CUS03698,2026-03-27,Philadelphia,PA,26-35,Male,New,Mobile App
CUS03699,2024-11-18,Seattle,WA,36-45,Female,Regular,Web
CUS03700,2025-09-11,Chicago,IL,36-45,Male,Regular,Mobile App
CUS03701,2026-01-22,Houston,TX,26-35,Female,Regular,Web
CUS03702,2024-09-09,Chicago,IL,26-35,Male,Regular,Mobile App
CUS03703,2025-07-08,Boston,MA,36-45,Female,Premium,Mobile App
CUS03704,2024-04-19,Dallas,TX,26-35,Male,Regular,Mobile App
CUS03705,2024-04-22,New York,NY,36-45,Male,Regular,Mobile App
CUS03706,2024-02-14,San Diego,CA,46-55,Male,New,Mobile App
CUS03707,2025-05-06,Seattle,WA,18-25,Male,Regular,Mobile App
CUS03708,2024-04-05,Seattle,WA,36-45,Male,Regular,Web
CUS03709,2025-11-10,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS03710,2024-10-18,Los Angeles,CA,46-55,Male,Premium,Mobile App
CUS03711,2025-08-06,Phoenix,AZ,56+,Male,Regular,Mobile App
CUS03712,2024-11-03,Philadelphia,PA,18-25,Female,New,Mobile App
CUS03713,2024-10-16,Boston,MA,36-45,Male,Regular,Mobile App
CUS03714,2025-07-12,Austin,TX,46-55,Female,New,Mobile App
CUS03715,2025-09-29,Philadelphia,PA,18-25,Female,Regular,Mobile App
CUS03716,2024-08-16,San Jose,CA,26-35,Female,Regular,Mobile App
CUS03717,2024-01-11,Seattle,WA,36-45,Female,Premium,Mobile App
CUS03718,2025-12-31,Houston,TX,36-45,Female,Regular,Mobile App
CUS03719,2024-12-17,Philadelphia,PA,46-55,Male,Regular,Web
CUS03720,2025-07-02,Seattle,WA,26-35,Female,Regular,Mobile App
CUS03721,2024-11-26,Philadelphia,PA,36-45,Female,Premium,Mobile App
CUS03722,2025-06-12,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03723,2025-08-28,San Diego,CA,18-25,Female,Premium,Mobile App
CUS03724,2024-12-22,Houston,TX,26-35,Male,Regular,Mobile App
CUS03725,2024-01-31,Philadelphia,PA,46-55,Female,Regular,Mobile App
CUS03726,2024-07-10,Houston,TX,18-25,Female,Premium,Mobile App
CUS03727,2026-02-25,Austin,TX,36-45,Female,Regular,Mobile App
CUS03728,2024-09-01,Los Angeles,CA,18-25,Female,Regular,Web
CUS03729,2024-09-08,Dallas,TX,46-55,Female,Regular,Mobile App
CUS03730,2025-09-17,Dallas,TX,26-35,Female,Regular,Mobile App
CUS03731,2025-04-30,Seattle,WA,46-55,Male,Regular,Web
CUS03732,2024-10-05,Chicago,IL,26-35,Male,New,Web
CUS03733,2024-04-28,Los Angeles,CA,46-55,Female,New,Mobile App
CUS03734,2024-10-16,New York,NY,36-45,Female,Regular,Mobile App
CUS03735,2024-07-16,Chicago,IL,36-45,Male,Premium,Web
CUS03736,2024-02-27,Chicago,IL,26-35,Female,Regular,Web
CUS03737,2024-01-15,Philadelphia,PA,46-55,Female,New,Mobile App
CUS03738,2024-05-02,Los Angeles,CA,26-35,Female,New,Mobile App
CUS03739,2025-10-19,San Diego,CA,26-35,Male,Regular,Web
CUS03740,2024-03-13,Chicago,IL,26-35,Female,Regular,Mobile App
CUS03741,2025-07-03,Dallas,TX,18-25,Male,Premium,Mobile App
CUS03742,2024-07-13,Houston,TX,26-35,Male,New,Mobile App
CUS03743,2025-01-15,Phoenix,AZ,36-45,Male,Regular,Mobile App
CUS03744,2026-01-13,Los Angeles,CA,36-45,Female,New,Mobile App
CUS03745,2026-03-20,Los Angeles,CA,26-35,Male,Premium,Mobile App
CUS03746,2025-12-31,Boston,MA,26-35,Male,Regular,Mobile App
CUS03747,2026-02-21,Seattle,WA,46-55,Male,Regular,Mobile App
CUS03748,2024-11-21,Houston,TX,18-25,Male,Premium,Mobile App
CUS03749,2024-03-09,Houston,TX,26-35,Male,Premium,Mobile App
CUS03750,2025-08-20,New York,NY,26-35,Female,Premium,Mobile App
CUS03751,2025-11-25,Los Angeles,CA,18-25,Female,Premium,Web
CUS03752,2024-05-14,San Diego,CA,26-35,Other,New,Web
CUS03753,2024-02-25,Los Angeles,CA,18-25,Male,Regular,Mobile App
CUS03754,2025-01-18,Seattle,WA,36-45,Female,Regular,Mobile App
CUS03755,2024-11-02,Austin,TX,56+,Female,Regular,Mobile App
CUS03756,2024-11-27,Austin,TX,46-55,Male,Regular,Mobile App
CUS03757,2025-01-20,Boston,MA,18-25,Male,Premium,Mobile App
CUS03758,2024-11-07,Houston,TX,36-45,Female,Premium,Mobile App
CUS03759,2024-01-29,Philadelphia,PA,18-25,Male,Regular,Web
CUS03760,2024-03-09,Boston,MA,26-35,Male,New,Mobile App
CUS03761,2025-06-29,Los Angeles,CA,56+,Female,Premium,Web
CUS03762,2025-02-10,New York,NY,18-25,Female,Regular,Web
CUS03763,2025-01-04,Austin,TX,36-45,Male,New,Mobile App
CUS03764,2025-10-10,Houston,TX,36-45,Male,New,Mobile App
CUS03765,2025-11-06,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS03766,2024-11-11,Los Angeles,CA,26-35,Female,Premium,Web
CUS03767,2025-09-27,Dallas,TX,26-35,Male,New,Web
CUS03768,2024-09-22,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03769,2026-01-10,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03770,2025-12-05,San Jose,CA,18-25,Female,Regular,Mobile App
CUS03771,2024-08-09,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS03772,2025-01-14,San Diego,CA,26-35,Female,New,Mobile App
CUS03773,2024-07-13,Austin,TX,26-35,Female,Premium,Mobile App
CUS03774,2025-09-19,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS03775,2026-02-20,Austin,TX,36-45,Female,Regular,Mobile App
CUS03776,2026-03-02,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS03777,2024-05-16,Houston,TX,36-45,Male,Regular,Web
CUS03778,2025-12-31,Dallas,TX,56+,Male,Regular,Mobile App
CUS03779,2025-02-27,New York,NY,18-25,Female,New,Mobile App
CUS03780,2025-06-06,Phoenix,AZ,36-45,Female,New,Mobile App
CUS03781,2026-01-23,Philadelphia,PA,26-35,Male,New,Web
CUS03782,2024-10-03,Seattle,WA,36-45,Female,New,Web
CUS03783,2024-01-22,Los Angeles,CA,46-55,Male,New,Mobile App
CUS03784,2026-03-06,Seattle,WA,36-45,Male,Regular,Mobile App
CUS03785,2025-11-26,Seattle,WA,36-45,Male,Premium,Mobile App
CUS03786,2024-10-16,New York,NY,18-25,Female,Premium,Mobile App
CUS03787,2025-04-09,Phoenix,AZ,56+,Female,Regular,Mobile App
CUS03788,2024-02-11,New York,NY,18-25,Male,Regular,Mobile App
CUS03789,2025-12-14,Chicago,IL,26-35,Male,New,Mobile App
CUS03790,2024-07-02,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS03791,2025-09-05,Phoenix,AZ,26-35,Female,Premium,Web
CUS03792,2024-12-24,Seattle,WA,18-25,Male,Premium,Mobile App
CUS03793,2025-02-02,Boston,MA,26-35,Male,New,Web
CUS03794,2024-02-29,San Jose,CA,26-35,Male,New,Web
CUS03795,2024-06-04,New York,NY,36-45,Female,Regular,Mobile App
CUS03796,2024-12-15,Phoenix,AZ,36-45,Male,Regular,Web
CUS03797,2024-07-21,San Jose,CA,56+,Female,Premium,Mobile App
CUS03798,2024-06-06,Phoenix,AZ,46-55,Female,Premium,Mobile App
CUS03799,2024-08-11,Dallas,TX,36-45,Female,New,Web
CUS03800,2025-01-04,Seattle,WA,26-35,Female,Premium,Mobile App
CUS03801,2024-11-05,Austin,TX,18-25,Female,Regular,Mobile App
CUS03802,2025-11-30,San Diego,CA,18-25,Female,Regular,Mobile App
CUS03803,2025-03-30,Seattle,WA,36-45,Female,Premium,Mobile App
CUS03804,2024-11-11,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03805,2024-04-10,Dallas,TX,26-35,Male,New,Mobile App
CUS03806,2025-10-15,Houston,TX,36-45,Male,Premium,Web
CUS03807,2024-04-20,Philadelphia,PA,18-25,Female,Regular,Mobile App
CUS03808,2026-01-03,Boston,MA,26-35,Female,Regular,Web
CUS03809,2025-01-10,Phoenix,AZ,36-45,Female,Premium,Mobile App
CUS03810,2024-05-22,Chicago,IL,18-25,Female,Premium,Mobile App
CUS03811,2024-01-21,Phoenix,AZ,36-45,Female,Premium,Web
CUS03812,2025-08-28,Los Angeles,CA,26-35,Female,Regular,Web
CUS03813,2024-05-23,San Diego,CA,26-35,Female,Regular,Mobile App
CUS03814,2025-04-25,Boston,MA,46-55,Female,New,Mobile App
CUS03815,2025-12-18,New York,NY,26-35,Male,Regular,Web
CUS03816,2024-05-11,Austin,TX,36-45,Other,Regular,Mobile App
CUS03817,2025-09-21,San Jose,CA,26-35,Male,Regular,Mobile App
CUS03818,2024-12-02,San Diego,CA,36-45,Female,Regular,Mobile App
CUS03819,2025-08-06,Los Angeles,CA,36-45,Female,New,Mobile App
CUS03820,2024-07-02,New York,NY,36-45,Female,Regular,Mobile App
CUS03821,2024-10-25,San Jose,CA,26-35,Male,New,Mobile App
CUS03822,2025-09-23,Los Angeles,CA,36-45,Male,Regular,Mobile App
CUS03823,2024-09-13,Phoenix,AZ,46-55,Other,Regular,Web
CUS03824,2025-04-15,San Jose,CA,26-35,Male,Regular,Mobile App
CUS03825,2025-08-13,Philadelphia,PA,26-35,Female,New,Mobile App
CUS03826,2024-03-04,San Diego,CA,36-45,Male,Premium,Mobile App
CUS03827,2025-10-08,Dallas,TX,46-55,Female,Regular,Mobile App
CUS03828,2024-09-22,Houston,TX,46-55,Female,Premium,Mobile App
CUS03829,2025-08-11,Dallas,TX,56+,Male,Regular,Mobile App
CUS03830,2025-07-31,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS03831,2025-08-03,Seattle,WA,18-25,Male,Regular,Mobile App
CUS03832,2024-03-18,San Jose,CA,18-25,Female,Regular,Mobile App
CUS03833,2025-09-10,Chicago,IL,26-35,Male,Regular,Web
CUS03834,2025-05-21,Los Angeles,CA,18-25,Male,New,Mobile App
CUS03835,2025-08-25,Phoenix,AZ,46-55,Female,Premium,Web
CUS03836,2025-10-18,Boston,MA,26-35,Female,Regular,Mobile App
CUS03837,2025-02-16,Houston,TX,18-25,Female,Regular,Mobile App
CUS03838,2024-05-05,Seattle,WA,26-35,Male,New,Mobile App
CUS03839,2026-03-19,Dallas,TX,26-35,Female,Premium,Mobile App
CUS03840,2025-08-01,Los Angeles,CA,36-45,Female,New,Mobile App
CUS03841,2024-04-21,San Jose,CA,56+,Male,Regular,Web
CUS03842,2025-01-26,San Diego,CA,36-45,Male,Premium,Mobile App
CUS03843,2024-11-03,Los Angeles,CA,26-35,Female,Regular,Web
CUS03844,2025-05-13,Boston,MA,36-45,Male,Regular,Web
CUS03845,2024-09-04,New York,NY,36-45,Male,Regular,Web
CUS03846,2024-02-11,Chicago,IL,26-35,Female,Regular,Mobile App
CUS03847,2025-01-20,Chicago,IL,26-35,Female,Regular,Mobile App
CUS03848,2025-06-21,San Diego,CA,26-35,Male,Regular,Mobile App
CUS03849,2025-11-22,Austin,TX,46-55,Male,Premium,Mobile App
CUS03850,2025-12-17,Los Angeles,CA,36-45,Male,Regular,Web
CUS03851,2025-09-22,Chicago,IL,18-25,Female,New,Web
CUS03852,2024-02-09,Austin,TX,26-35,Female,Regular,Mobile App
CUS03853,2026-02-26,Houston,TX,26-35,Male,New,Web
CUS03854,2024-07-22,Dallas,TX,26-35,Female,Premium,Web
CUS03855,2024-10-28,Chicago,IL,36-45,Male,Regular,Mobile App
CUS03856,2024-01-16,Seattle,WA,46-55,Male,New,Web
CUS03857,2024-10-08,Los Angeles,CA,26-35,Female,Premium,Mobile App
CUS03858,2024-11-09,Houston,TX,18-25,Female,Regular,Mobile App
CUS03859,2024-11-13,Houston,TX,36-45,Male,New,Web
CUS03860,2025-06-02,New York,NY,46-55,Male,Regular,Web
CUS03861,2026-03-17,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS03862,2024-05-23,San Diego,CA,46-55,Female,Regular,Mobile App
CUS03863,2024-08-28,Los Angeles,CA,36-45,Female,Regular,Web
CUS03864,2024-12-12,Houston,TX,26-35,Female,New,Mobile App
CUS03865,2025-06-30,San Jose,CA,46-55,Female,Regular,Mobile App
CUS03866,2024-02-25,Dallas,TX,18-25,Female,Premium,Mobile App
CUS03867,2025-11-14,Dallas,TX,56+,Male,New,Mobile App
CUS03868,2026-01-10,Los Angeles,CA,26-35,Male,Regular,Web
CUS03869,2025-03-03,Dallas,TX,56+,Male,Regular,Web
CUS03870,2024-03-16,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS03871,2025-11-25,Boston,MA,26-35,Female,Premium,Mobile App
CUS03872,2026-03-26,San Diego,CA,46-55,Female,Regular,Mobile App
CUS03873,2024-07-26,Dallas,TX,26-35,Male,Regular,Mobile App
CUS03874,2024-12-23,Dallas,TX,36-45,Male,Regular,Mobile App
CUS03875,2025-12-23,Seattle,WA,46-55,Male,New,Mobile App
CUS03876,2025-04-21,Houston,TX,26-35,Female,Regular,Mobile App
CUS03877,2026-02-13,Chicago,IL,36-45,Male,Regular,Mobile App
CUS03878,2025-09-01,Austin,TX,26-35,Female,Regular,Mobile App
CUS03879,2025-02-08,Seattle,WA,36-45,Male,Regular,Mobile App
CUS03880,2024-03-08,Chicago,IL,46-55,Male,Regular,Mobile App
CUS03881,2025-04-16,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS03882,2024-05-23,Dallas,TX,18-25,Male,Regular,Mobile App
CUS03883,2025-05-20,New York,NY,26-35,Male,Regular,Mobile App
CUS03884,2025-08-16,San Jose,CA,36-45,Male,Regular,Mobile App
CUS03885,2025-11-01,New York,NY,26-35,Male,New,Mobile App
CUS03886,2024-07-29,Dallas,TX,36-45,Female,Regular,Web
CUS03887,2025-08-27,Houston,TX,36-45,Male,New,Mobile App
CUS03888,2025-08-07,New York,NY,36-45,Male,Premium,Mobile App
CUS03889,2024-02-01,Philadelphia,PA,36-45,Male,Regular,Mobile App
CUS03890,2025-08-20,San Jose,CA,46-55,Female,Premium,Mobile App
CUS03891,2026-01-15,Boston,MA,36-45,Female,Regular,Mobile App
CUS03892,2024-05-02,Los Angeles,CA,36-45,Male,Premium,Mobile App
CUS03893,2025-06-10,Austin,TX,36-45,Male,Regular,Web
CUS03894,2025-06-03,San Diego,CA,26-35,Female,Premium,Mobile App
CUS03895,2025-05-29,Boston,MA,46-55,Female,New,Web
CUS03896,2024-10-10,Chicago,IL,26-35,Male,Regular,Mobile App
CUS03897,2024-03-28,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS03898,2024-04-05,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS03899,2025-08-31,Dallas,TX,18-25,Male,Regular,Mobile App
CUS03900,2025-12-30,San Jose,CA,36-45,Female,Premium,Mobile App
CUS03901,2025-07-21,Dallas,TX,18-25,Male,Regular,Web
CUS03902,2025-05-17,Austin,TX,18-25,Female,New,Mobile App
CUS03903,2025-08-20,Dallas,TX,18-25,Female,Regular,Mobile App
CUS03904,2024-05-24,Los Angeles,CA,36-45,Female,Regular,Mobile App
CUS03905,2026-03-12,Houston,TX,46-55,Female,New,Mobile App
CUS03906,2025-03-12,Chicago,IL,26-35,Female,Premium,Mobile App
CUS03907,2024-09-21,Phoenix,AZ,26-35,Female,Regular,Mobile App
CUS03908,2025-08-25,Austin,TX,46-55,Female,Premium,Mobile App
CUS03909,2025-07-01,Phoenix,AZ,36-45,Male,New,Mobile App
CUS03910,2024-06-05,Phoenix,AZ,26-35,Male,Premium,Mobile App
CUS03911,2025-04-10,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03912,2024-09-03,Los Angeles,CA,36-45,Female,Premium,Mobile App
CUS03913,2024-03-08,Phoenix,AZ,36-45,Female,Premium,Web
CUS03914,2024-05-09,Boston,MA,36-45,Female,Regular,Mobile App
CUS03915,2025-05-18,Los Angeles,CA,46-55,Female,Premium,Mobile App
CUS03916,2024-09-12,Philadelphia,PA,36-45,Male,Premium,Web
CUS03917,2025-01-12,Chicago,IL,36-45,Female,Regular,Mobile App
CUS03918,2024-02-25,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03919,2024-03-02,Boston,MA,36-45,Male,New,Mobile App
CUS03920,2024-01-24,San Diego,CA,46-55,Female,Regular,Mobile App
CUS03921,2024-05-13,Houston,TX,26-35,Female,Regular,Mobile App
CUS03922,2025-04-15,Philadelphia,PA,36-45,Male,Regular,Mobile App
CUS03923,2024-02-20,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS03924,2024-08-31,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS03925,2025-03-01,Boston,MA,26-35,Female,Premium,Mobile App
CUS03926,2026-03-27,Houston,TX,26-35,Male,Premium,Mobile App
CUS03927,2024-04-25,Austin,TX,36-45,Female,New,Mobile App
CUS03928,2025-03-18,Chicago,IL,18-25,Male,Regular,Mobile App
CUS03929,2025-10-18,Seattle,WA,26-35,Female,New,Mobile App
CUS03930,2024-11-01,Los Angeles,CA,18-25,Male,New,Mobile App
CUS03931,2024-03-22,Dallas,TX,26-35,Female,Regular,Mobile App
CUS03932,2024-07-13,Los Angeles,CA,46-55,Female,New,Web
CUS03933,2025-02-11,Seattle,WA,26-35,Male,Premium,Mobile App
CUS03934,2025-12-13,Dallas,TX,26-35,Female,Regular,Mobile App
CUS03935,2025-01-19,Philadelphia,PA,26-35,Female,Regular,Web
CUS03936,2025-03-24,Austin,TX,36-45,Female,Regular,Mobile App
CUS03937,2024-11-20,San Jose,CA,46-55,Female,New,Mobile App
CUS03938,2025-01-07,Austin,TX,26-35,Other,Premium,Mobile App
CUS03939,2026-02-08,Boston,MA,56+,Male,Regular,Mobile App
CUS03940,2026-01-19,Houston,TX,36-45,Male,Regular,Mobile App
CUS03941,2025-01-12,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS03942,2025-01-20,Houston,TX,26-35,Female,New,Mobile App
CUS03943,2024-11-08,Philadelphia,PA,26-35,Female,Premium,Mobile App
CUS03944,2024-02-18,Chicago,IL,36-45,Female,Regular,Mobile App
CUS03945,2026-03-01,Chicago,IL,46-55,Male,Premium,Mobile App
CUS03946,2025-04-20,Boston,MA,26-35,Other,Premium,Mobile App
CUS03947,2026-01-26,Phoenix,AZ,46-55,Female,New,Mobile App
CUS03948,2025-07-12,Houston,TX,46-55,Female,Premium,Mobile App
CUS03949,2025-05-13,Phoenix,AZ,46-55,Male,Regular,Mobile App
CUS03950,2025-10-30,Boston,MA,26-35,Male,Regular,Mobile App
CUS03951,2024-05-09,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS03952,2024-10-28,New York,NY,36-45,Male,Regular,Mobile App
CUS03953,2024-06-22,Boston,MA,26-35,Female,Premium,Mobile App
CUS03954,2025-04-10,Boston,MA,26-35,Female,New,Mobile App
CUS03955,2024-12-19,Austin,TX,26-35,Female,Regular,Web
CUS03956,2024-08-18,Seattle,WA,18-25,Female,Regular,Mobile App
CUS03957,2024-11-10,Philadelphia,PA,18-25,Male,New,Mobile App
CUS03958,2024-04-14,Houston,TX,36-45,Male,Regular,Mobile App
CUS03959,2025-10-26,Dallas,TX,36-45,Female,Regular,Mobile App
CUS03960,2024-05-21,Dallas,TX,36-45,Female,Premium,Web
CUS03961,2024-11-22,Boston,MA,46-55,Male,Premium,Mobile App
CUS03962,2024-03-10,Boston,MA,26-35,Male,New,Mobile App
CUS03963,2025-04-17,San Jose,CA,56+,Male,New,Mobile App
CUS03964,2025-08-19,San Jose,CA,26-35,Female,Regular,Web
CUS03965,2024-03-22,San Jose,CA,26-35,Male,Premium,Mobile App
CUS03966,2025-01-13,Los Angeles,CA,46-55,Male,Premium,Mobile App
CUS03967,2026-03-07,New York,NY,36-45,Male,Regular,Web
CUS03968,2024-11-03,Dallas,TX,18-25,Male,Regular,Mobile App
CUS03969,2024-08-06,Dallas,TX,36-45,Female,Regular,Web
CUS03970,2025-06-24,Philadelphia,PA,26-35,Male,New,Mobile App
CUS03971,2024-07-31,Philadelphia,PA,26-35,Female,New,Mobile App
CUS03972,2025-04-03,New York,NY,36-45,Male,Premium,Mobile App
CUS03973,2024-01-16,Los Angeles,CA,36-45,Male,Regular,Web
CUS03974,2025-06-25,San Jose,CA,26-35,Female,Premium,Mobile App
CUS03975,2024-07-25,Boston,MA,18-25,Male,Regular,Mobile App
CUS03976,2024-07-23,Boston,MA,26-35,Female,New,Mobile App
CUS03977,2025-05-14,Chicago,IL,26-35,Male,Regular,Mobile App
CUS03978,2025-08-08,Los Angeles,CA,56+,Female,New,Web
CUS03979,2025-02-10,Seattle,WA,36-45,Other,Premium,Mobile App
CUS03980,2024-09-21,Chicago,IL,36-45,Other,Premium,Web
CUS03981,2024-03-31,Chicago,IL,26-35,Female,Regular,Mobile App
CUS03982,2024-09-23,San Jose,CA,36-45,Female,Regular,Mobile App
CUS03983,2024-07-08,New York,NY,36-45,Female,Regular,Mobile App
CUS03984,2025-10-13,Houston,TX,26-35,Male,Regular,Mobile App
CUS03985,2025-03-24,New York,NY,56+,Male,Premium,Mobile App
CUS03986,2025-08-20,Houston,TX,26-35,Female,Regular,Mobile App
CUS03987,2025-11-01,San Jose,CA,46-55,Male,New,Mobile App
CUS03988,2024-10-10,Dallas,TX,26-35,Female,Premium,Mobile App
CUS03989,2025-09-13,Phoenix,AZ,36-45,Female,New,Mobile App
CUS03990,2025-04-12,Phoenix,AZ,36-45,Female,Premium,Mobile App
CUS03991,2024-08-01,San Diego,CA,18-25,Female,Premium,Mobile App
CUS03992,2025-08-04,Austin,TX,46-55,Female,New,Mobile App
CUS03993,2024-04-14,Chicago,IL,56+,Female,Premium,Web
CUS03994,2025-04-10,San Diego,CA,46-55,Male,Regular,Mobile App
CUS03995,2025-02-21,Phoenix,AZ,36-45,Male,Regular,Web
